order_item_id,order_id,product_id,quantity,unit_price,discount
1805,742,3,1,84.51,0
1806,742,8,4,314.61,0.05
1807,742,13,5,38.88,0.05
1808,743,25,3,110.84,0
1809,743,14,3,162.75,0
1810,743,7,5,54.0,0.05
1811,743,13,2,38.88,0.15
1812,744,18,2,90.87,0.05
1813,745,20,4,112.54,0
1814,746,7,1,54.0,0.15
1815,747,5,1,208.06,0
1816,748,17,3,182.53,0
1817,748,7,1,54.0,0
1818,748,22,4,195.36,0
1819,748,29,3,155.29,0
1820,749,23,3,163.2,0.15
1821,749,14,5,162.75,0.05
1822,750,3,5,84.51,0.1
1823,750,24,2,257.36,0
1824,751,16,3,245.64,0
1825,751,28,4,120.31,0
1826,752,21,2,146.97,0.15
1827,752,19,2,249.49,0.05
1828,752,4,5,255.55,0
1829,752,2,5,192.11,0.05
1830,753,12,3,204.04,0
1831,754,21,3,146.97,0.1
1832,754,15,4,186.42,0.1
1833,754,14,3,162.75,0
1834,754,12,2,204.04,0.05
1835,755,18,4,90.87,0
1836,755,14,4,162.75,0.15
1837,756,20,4,112.54,0
1838,757,21,4,146.97,0.1
1839,758,7,5,54.0,0.05
1840,758,8,1,314.61,0
1841,758,25,4,110.84,0
1842,758,15,3,186.42,0.05
1843,759,12,2,204.04,0.1
1844,760,22,4,195.36,0
1845,760,8,1,314.61,0
1846,760,1,2,227.98,0
1847,760,29,5,155.29,0.15
1848,761,8,5,314.61,0.15
1849,761,18,4,90.87,0
1850,761,13,5,38.88,0.05
1851,761,7,2,54.0,0.15
1852,762,14,1,162.75,0.15
1853,762,8,2,314.61,0.1
1854,763,27,3,168.64,0
1855,763,18,1,90.87,0
1856,763,6,1,110.86,0.05
1857,764,19,4,249.49,0
1858,765,6,2,110.86,0
1859,765,8,2,314.61,0.1
1860,765,21,2,146.97,0.15
1861,766,3,1,84.51,0.15
1862,766,30,5,34.5,0
1863,766,5,1,208.06,0.05
1864,767,9,1,91.0,0
1865,767,29,4,155.29,0
1866,767,6,2,110.86,0.05
1867,768,21,4,146.97,0.05
1868,768,3,3,84.51,0.15
1869,768,7,4,54.0,0
1870,768,22,2,195.36,0
1871,769,4,3,255.55,0
1872,770,30,5,34.5,0
1873,770,4,5,255.55,0
1874,770,7,5,54.0,0.1
1875,771,1,2,227.98,0
1876,771,11,1,65.78,0.15
1877,772,3,5,84.51,0.15
1878,772,12,3,204.04,0.05
1879,773,30,2,34.5,0.15
1880,773,7,3,54.0,0.05
1881,773,9,1,91.0,0.1
1882,773,6,5,110.86,0
1883,774,20,3,112.54,0.1
1884,774,24,1,257.36,0.1
1885,774,9,4,91.0,0.05
1886,774,27,2,168.64,0.1
1887,775,29,5,155.29,0
1888,775,2,5,192.11,0.05
1889,776,26,4,266.19,0
1890,776,11,3,65.78,0
1891,777,25,1,110.84,0
1892,777,11,3,65.78,0.15
1893,778,29,1,155.29,0.05
1894,778,8,3,314.61,0.1
1895,778,18,2,90.87,0.1
1896,779,19,4,249.49,0.15
1897,780,2,4,192.11,0.05
1898,780,26,1,266.19,0
1899,781,19,5,249.49,0
1900,781,13,3,38.88,0
1901,781,8,5,314.61,0
1902,782,2,5,192.11,0
1903,782,29,3,155.29,0.15
1904,782,18,1,90.87,0
1905,782,30,4,34.5,0
1906,783,13,3,38.88,0.05
1907,783,3,5,84.51,0
1908,783,18,4,90.87,0
1909,784,20,2,112.54,0
1910,784,4,1,255.55,0
1911,784,1,1,227.98,0
1912,785,24,3,257.36,0.1
1913,785,29,1,155.29,0.15
1914,786,10,1,138.55,0
1915,787,19,1,249.49,0
1916,787,15,3,186.42,0
1917,788,17,5,182.53,0
1918,789,25,2,110.84,0
1919,789,24,3,257.36,0
1920,789,16,1,245.64,0
1921,790,23,1,163.2,0.05
1922,790,3,1,84.51,0
1923,791,4,5,255.55,0.1
1924,791,11,5,65.78,0
1925,791,7,3,54.0,0.15
1926,791,27,4,168.64,0.15
1927,792,15,2,186.42,0.05
1928,792,28,2,120.31,0
1929,792,20,3,112.54,0.05
1930,792,17,2,182.53,0.15
1931,793,29,1,155.29,0.05
1932,793,4,2,255.55,0
1933,793,24,1,257.36,0.05
1934,793,8,5,314.61,0.05
1935,794,12,4,204.04,0
1936,795,2,3,192.11,0
1937,795,15,1,186.42,0.15
1938,795,9,4,91.0,0.15
1939,796,6,5,110.86,0.05
1940,796,20,5,112.54,0.05
1941,796,9,1,91.0,0.15
1942,796,17,1,182.53,0.15
1943,797,19,3,249.49,0
1944,798,13,3,38.88,0.05
1945,798,4,2,255.55,0
1946,798,8,2,314.61,0
1947,798,24,3,257.36,0.15
1948,799,24,2,257.36,0
1949,799,10,3,138.55,0.15
1950,799,28,1,120.31,0
1951,799,30,2,34.5,0
1952,800,14,3,162.75,0
1953,800,11,2,65.78,0.15
1954,800,1,1,227.98,0.1
1955,800,6,3,110.86,0.05
1956,801,2,1,192.11,0.1
1957,802,25,1,110.84,0
1958,802,5,3,208.06,0.15
1959,803,22,3,195.36,0.05
1960,803,16,1,245.64,0
1961,803,9,3,91.0,0.15
1962,804,5,4,208.06,0
1963,805,19,4,249.49,0
1964,805,24,2,257.36,0.15
1965,806,29,5,155.29,0.05
1966,806,21,5,146.97,0
1967,806,22,3,195.36,0.15
1968,807,9,5,91.0,0.1
1969,807,10,3,138.55,0.1
1970,807,7,1,54.0,0.05
1971,807,2,4,192.11,0.1
1972,808,30,2,34.5,0.1
1973,808,22,3,195.36,0.1
1974,808,5,5,208.06,0.15
1975,808,15,2,186.42,0
1976,809,2,5,192.11,0
1977,809,7,1,54.0,0.05
1978,809,10,3,138.55,0
1979,809,27,4,168.64,0
1980,810,29,5,155.29,0.15
1981,810,10,5,138.55,0
1982,810,26,1,266.19,0.15
1983,811,10,2,138.55,0
1984,812,14,3,162.75,0
1985,812,13,5,38.88,0
1986,812,29,2,155.29,0.1
1987,812,4,4,255.55,0.15
1988,813,9,4,91.0,0.1
1989,813,5,2,208.06,0
1990,814,18,4,90.87,0
1991,814,6,2,110.86,0.1
1992,814,13,4,38.88,0.15
1993,814,26,3,266.19,0.1
1994,815,14,5,162.75,0
1995,815,15,4,186.42,0
1996,815,1,2,227.98,0.1
1997,815,30,3,34.5,0
1998,816,2,4,192.11,0
1999,816,25,4,110.84,0.15
2000,816,28,1,120.31,0.05
2001,817,27,3,168.64,0.1
2002,817,21,1,146.97,0
2003,817,4,5,255.55,0.05
2004,818,23,2,163.2,0.1
2005,819,10,3,138.55,0.15
2006,819,21,1,146.97,0.05
2007,820,20,1,112.54,0.1
2008,820,29,1,155.29,0
2009,821,13,3,38.88,0.05
2010,821,2,4,192.11,0
2011,821,30,2,34.5,0.1
2012,821,4,3,255.55,0.1
2013,822,14,2,162.75,0.15
2014,823,6,5,110.86,0
2015,823,17,4,182.53,0.05
2016,824,12,4,204.04,0.15
2017,824,22,1,195.36,0.05
2018,824,9,4,91.0,0.05
2019,824,13,2,38.88,0
2020,825,1,5,227.98,0.05
2021,825,19,1,249.49,0
2022,825,10,2,138.55,0.05
2023,825,2,4,192.11,0
2024,826,12,5,204.04,0.05
2025,826,29,5,155.29,0
2026,827,15,2,186.42,0
2027,827,23,3,163.2,0.05
2028,827,28,1,120.31,0.15
2029,828,19,5,249.49,0.15
2030,828,23,5,163.2,0
2031,829,19,4,249.49,0
2032,829,20,1,112.54,0
2033,829,27,2,168.64,0
2034,830,25,2,110.84,0
2035,830,8,2,314.61,0.15
2036,830,26,4,266.19,0.05
2037,831,4,1,255.55,0.05
2038,831,2,3,192.11,0.1
2039,831,28,1,120.31,0
2040,832,21,5,146.97,0
2041,832,19,2,249.49,0
2042,833,24,4,257.36,0.1
2043,833,6,2,110.86,0
2044,834,2,2,192.11,0
2045,834,26,3,266.19,0.05
2046,835,7,5,54.0,0
2047,835,27,3,168.64,0.1
2048,835,19,5,249.49,0
2049,835,16,1,245.64,0.05
2050,836,5,5,208.06,0
2051,837,1,3,227.98,0
2052,837,8,4,314.61,0.15
2053,837,27,3,168.64,0
2054,838,28,5,120.31,0.1
2055,838,17,3,182.53,0.05
2056,839,30,1,34.5,0
2057,839,9,4,91.0,0
2058,839,21,2,146.97,0
2059,839,1,1,227.98,0
2060,840,3,5,84.51,0.15
2061,840,26,1,266.19,0
2062,840,19,1,249.49,0.05
2063,840,29,5,155.29,0.15
2064,841,24,1,257.36,0.05
2065,841,2,5,192.11,0
2066,841,4,3,255.55,0.05
2067,842,25,2,110.84,0.1
2068,843,18,4,90.87,0
2069,844,18,1,90.87,0.1
2070,844,5,3,208.06,0
2071,844,4,2,255.55,0
2072,844,15,4,186.42,0
2073,845,8,4,314.61,0.15
2074,846,3,1,84.51,0
2075,847,20,2,112.54,0
2076,847,21,2,146.97,0.1
2077,847,29,4,155.29,0.05
2078,848,18,3,90.87,0
2079,848,7,4,54.0,0.15
2080,848,16,3,245.64,0
2081,849,11,5,65.78,0
2082,849,23,1,163.2,0
2083,849,18,4,90.87,0.15
2084,850,27,2,168.64,0
2085,850,17,5,182.53,0
2086,851,21,1,146.97,0.05
2087,851,25,1,110.84,0
2088,851,15,3,186.42,0.1
2089,851,4,4,255.55,0
2090,852,16,4,245.64,0.05
2091,852,1,1,227.98,0
2092,852,28,2,120.31,0.05
2093,852,13,2,38.88,0.15
2094,853,30,3,34.5,0
2095,853,1,5,227.98,0
2096,853,20,1,112.54,0
2097,854,26,1,266.19,0.1
2098,855,6,2,110.86,0
2099,855,13,1,38.88,0
2100,855,15,3,186.42,0
2101,856,2,3,192.11,0.15
2102,856,20,3,112.54,0.15
2103,856,9,5,91.0,0
2104,856,12,1,204.04,0
2105,857,15,4,186.42,0
2106,857,1,4,227.98,0
2107,858,14,5,162.75,0
2108,858,2,3,192.11,0.1
2109,859,25,3,110.84,0.05
2110,859,26,2,266.19,0
2111,859,9,2,91.0,0
2112,860,21,1,146.97,0
2113,861,2,3,192.11,0
2114,861,23,1,163.2,0.15
2115,862,12,1,204.04,0.1
2116,862,4,4,255.55,0
2117,863,27,1,168.64,0.15
2118,863,22,4,195.36,0
2119,863,14,2,162.75,0
2120,864,16,1,245.64,0
2121,864,10,3,138.55,0
2122,864,20,3,112.54,0
2123,865,26,5,266.19,0.15
2124,865,11,5,65.78,0.1
2125,866,22,2,195.36,0.05
2126,867,18,5,90.87,0
2127,867,24,5,257.36,0.05
2128,867,4,5,255.55,0.1
2129,867,28,4,120.31,0
2130,868,8,3,314.61,0
2131,868,26,4,266.19,0
2132,868,25,1,110.84,0.15
2133,869,18,3,90.87,0.15
2134,869,17,4,182.53,0.1
2135,869,3,2,84.51,0.05
2136,870,30,2,34.5,0.05
2137,870,18,5,90.87,0.15
2138,871,4,4,255.55,0.1
2139,871,3,2,84.51,0.1
2140,871,14,4,162.75,0.15
2141,872,4,3,255.55,0.1
2142,872,14,4,162.75,0.15
2143,873,3,5,84.51,0.1
2144,873,5,4,208.06,0.05
2145,874,23,1,163.2,0
2146,874,10,3,138.55,0.1
2147,875,15,4,186.42,0.15
2148,875,30,4,34.5,0
2149,875,14,4,162.75,0.15
2150,876,5,1,208.06,0.1
2151,877,11,5,65.78,0
2152,877,15,1,186.42,0
2153,877,6,3,110.86,0.05
2154,877,17,3,182.53,0
2155,878,25,1,110.84,0.15
2156,878,6,2,110.86,0.05
2157,878,5,5,208.06,0
2158,879,6,3,110.86,0.05
2159,879,4,4,255.55,0
2160,879,10,2,138.55,0
2161,880,5,5,208.06,0.1
2162,880,4,2,255.55,0
2163,880,7,5,54.0,0
2164,881,12,2,204.04,0
2165,882,27,3,168.64,0
2166,882,15,1,186.42,0.05
2167,883,9,1,91.0,0
2168,883,24,1,257.36,0.15
2169,884,9,5,91.0,0.15
2170,884,15,1,186.42,0.15
2171,884,21,3,146.97,0
2172,885,7,1,54.0,0.15
2173,885,27,1,168.64,0
2174,885,18,2,90.87,0.1
2175,886,5,4,208.06,0
2176,886,16,2,245.64,0
2177,886,27,1,168.64,0.1
2178,886,6,2,110.86,0
2179,887,23,1,163.2,0.05
2180,887,6,3,110.86,0.1
2181,888,29,2,155.29,0
2182,888,10,4,138.55,0.05
2183,889,18,1,90.87,0
2184,889,16,1,245.64,0
2185,889,10,4,138.55,0.05
2186,890,15,1,186.42,0
2187,890,11,4,65.78,0.15
2188,891,22,3,195.36,0.1
2189,891,8,2,314.61,0.05
2190,891,1,1,227.98,0.1
2191,891,10,3,138.55,0
2192,892,14,1,162.75,0
2193,892,13,4,38.88,0.15
2194,892,9,2,91.0,0
2195,892,30,1,34.5,0
2196,893,18,1,90.87,0.1
2197,893,7,5,54.0,0
2198,894,30,5,34.5,0
2199,894,12,1,204.04,0.1
2200,894,25,2,110.84,0
2201,895,28,2,120.31,0
2202,895,23,3,163.2,0.05
2203,895,8,2,314.61,0.1
2204,895,10,2,138.55,0
2205,896,26,3,266.19,0
2206,896,16,1,245.64,0
2207,896,2,2,192.11,0
2208,896,6,3,110.86,0.15
2209,897,28,4,120.31,0
2210,897,3,1,84.51,0.15
2211,897,17,5,182.53,0.1
2212,898,7,3,54.0,0
2213,898,27,4,168.64,0.1
2214,898,20,1,112.54,0
2215,898,28,3,120.31,0.05
2216,899,13,2,38.88,0.05
2217,899,10,5,138.55,0
2218,899,14,4,162.75,0
2219,899,3,5,84.51,0.1
2220,900,12,1,204.04,0.05
2221,900,25,2,110.84,0.1
2222,900,18,1,90.87,0.05
2223,900,23,2,163.2,0.05
2224,901,11,1,65.78,0
2225,901,5,5,208.06,0
2226,901,26,2,266.19,0.05
2227,902,17,2,182.53,0
2228,902,24,4,257.36,0
2229,902,27,4,168.64,0
2230,902,19,3,249.49,0
2231,903,28,2,120.31,0.1
2232,903,1,4,227.98,0.1
2233,903,9,4,91.0,0
2234,903,23,2,163.2,0
2235,904,30,1,34.5,0.05
2236,905,6,5,110.86,0.15
2237,906,2,4,192.11,0.05
2238,907,13,4,38.88,0
2239,907,1,3,227.98,0.1
2240,907,10,3,138.55,0.1
2241,907,4,3,255.55,0.1
2242,908,26,3,266.19,0.1
2243,908,20,5,112.54,0
2244,909,6,4,110.86,0
2245,909,17,3,182.53,0.05
2246,910,23,5,163.2,0.05
2247,910,7,3,54.0,0
2248,910,4,1,255.55,0.1
2249,911,12,1,204.04,0
2250,911,21,3,146.97,0
2251,912,20,3,112.54,0.1
2252,912,25,5,110.84,0.15
2253,912,13,2,38.88,0
2254,913,6,1,110.86,0
2255,913,9,5,91.0,0.1
2256,913,19,4,249.49,0
2257,914,7,2,54.0,0
2258,914,6,1,110.86,0.1
2259,914,1,2,227.98,0
2260,914,26,2,266.19,0.05
2261,915,17,4,182.53,0.05
2262,915,26,4,266.19,0
2263,916,13,3,38.88,0
2264,916,25,5,110.84,0
2265,916,23,5,163.2,0
2266,916,16,5,245.64,0
2267,917,27,5,168.64,0.05
2268,917,14,4,162.75,0.15
2269,918,21,3,146.97,0.05
2270,918,12,3,204.04,0.15
2271,918,6,4,110.86,0
2272,918,1,5,227.98,0.1
2273,919,7,4,54.0,0
2274,920,11,3,65.78,0
2275,920,4,5,255.55,0
2276,920,30,5,34.5,0
2277,921,23,3,163.2,0
2278,922,20,2,112.54,0.05
2279,922,21,5,146.97,0
2280,922,15,1,186.42,0
2281,922,16,1,245.64,0.1
2282,923,28,1,120.31,0.05
2283,923,5,1,208.06,0
2284,924,28,5,120.31,0
2285,925,11,3,65.78,0.15
2286,926,14,1,162.75,0
2287,926,27,5,168.64,0
2288,926,22,3,195.36,0
2289,926,2,2,192.11,0.05
2290,927,6,1,110.86,0
2291,927,21,3,146.97,0.1
2292,927,24,3,257.36,0
2293,927,27,3,168.64,0.05
2294,928,30,1,34.5,0
2295,929,25,2,110.84,0
2296,930,10,2,138.55,0.15
2297,930,27,2,168.64,0
2298,931,5,4,208.06,0
2299,931,19,2,249.49,0
2300,931,11,2,65.78,0
2301,932,16,3,245.64,0.1
2302,933,27,1,168.64,0.1
2303,933,21,4,146.97,0
2304,933,22,5,195.36,0.1
2305,933,6,2,110.86,0.15
2306,934,7,5,54.0,0.1
2307,934,11,3,65.78,0
2308,934,23,5,163.2,0
2309,935,17,2,182.53,0.05
2310,936,22,3,195.36,0.15
2311,936,19,1,249.49,0.15
2312,936,29,3,155.29,0
2313,936,2,2,192.11,0.05
2314,937,30,3,34.5,0
2315,937,12,4,204.04,0.1
2316,938,19,4,249.49,0.05
2317,938,23,2,163.2,0
2318,938,14,3,162.75,0.1
2319,938,24,3,257.36,0.05
2320,939,14,4,162.75,0
2321,940,30,5,34.5,0.15
2322,940,10,5,138.55,0
2323,941,26,3,266.19,0
2324,941,2,3,192.11,0.05
2325,941,3,4,84.51,0
2326,942,10,2,138.55,0
2327,942,3,2,84.51,0.05
2328,943,1,3,227.98,0
2329,943,16,4,245.64,0.1
2330,943,6,4,110.86,0.15
2331,944,23,1,163.2,0.05
2332,944,8,2,314.61,0
2333,944,25,2,110.84,0.05
2334,944,30,3,34.5,0
2335,945,18,5,90.87,0
2336,945,3,2,84.51,0.1
2337,945,12,2,204.04,0
2338,945,16,3,245.64,0
2339,946,30,2,34.5,0.05
2340,946,3,2,84.51,0
2341,946,21,2,146.97,0
2342,946,8,4,314.61,0
2343,947,10,4,138.55,0
2344,947,13,3,38.88,0.05
2345,948,15,1,186.42,0
2346,949,6,3,110.86,0
2347,950,16,4,245.64,0.05
2348,951,20,4,112.54,0.1
2349,952,4,4,255.55,0.1
2350,952,26,4,266.19,0.15
2351,952,6,1,110.86,0
2352,953,7,5,54.0,0.15
2353,953,17,4,182.53,0.05
2354,953,27,1,168.64,0.05
2355,954,2,3,192.11,0
2356,954,29,4,155.29,0
2357,954,20,3,112.54,0
2358,955,1,1,227.98,0.1
2359,955,15,1,186.42,0
2360,955,11,1,65.78,0.1
2361,955,10,4,138.55,0
2362,956,21,4,146.97,0
2363,956,16,3,245.64,0.05
2364,957,2,1,192.11,0
2365,957,3,5,84.51,0.15
2366,957,11,1,65.78,0.05
2367,957,12,5,204.04,0.15
2368,958,13,3,38.88,0.15
2369,958,1,1,227.98,0.05
2370,958,6,1,110.86,0
2371,958,24,5,257.36,0
2372,959,7,3,54.0,0.15
2373,959,25,2,110.84,0
2374,959,30,5,34.5,0.15
2375,959,14,1,162.75,0.1
2376,960,14,2,162.75,0
2377,961,15,3,186.42,0
2378,961,20,2,112.54,0
2379,961,26,1,266.19,0.15
2380,962,24,4,257.36,0.1
2381,962,23,4,163.2,0.15
2382,962,20,5,112.54,0
2383,963,11,3,65.78,0
2384,964,7,4,54.0,0
2385,964,18,4,90.87,0
2386,964,23,5,163.2,0
2387,964,6,4,110.86,0.1
2388,965,10,4,138.55,0.15
2389,965,25,4,110.84,0
2390,965,11,2,65.78,0.1
2391,966,14,5,162.75,0.15
2392,966,25,4,110.84,0
2393,966,1,4,227.98,0.1
2394,966,10,2,138.55,0.05
2395,967,4,3,255.55,0
2396,967,19,2,249.49,0.15
2397,968,11,1,65.78,0.15
2398,968,25,3,110.84,0.1
2399,968,12,5,204.04,0.1
2400,969,10,2,138.55,0
2401,969,27,4,168.64,0
2402,969,30,1,34.5,0.1
2403,969,15,3,186.42,0.05
2404,970,14,5,162.75,0
2405,970,7,2,54.0,0.1
2406,970,21,5,146.97,0.1
2407,970,1,1,227.98,0.1
2408,971,6,4,110.86,0.15
2409,971,19,1,249.49,0
2410,972,28,2,120.31,0.05
2411,972,30,3,34.5,0.15
2412,973,11,3,65.78,0
2413,973,5,1,208.06,0
2414,974,8,5,314.61,0.15
2415,974,26,1,266.19,0.1
2416,974,6,3,110.86,0
2417,974,15,2,186.42,0.05
2418,975,28,1,120.31,0.05
2419,975,17,3,182.53,0.15
2420,975,16,5,245.64,0
2421,975,13,5,38.88,0.15
2422,976,10,4,138.55,0.15
2423,977,14,3,162.75,0.1
2424,977,26,1,266.19,0.15
2425,977,4,2,255.55,0
2426,977,5,4,208.06,0.15
2427,978,4,1,255.55,0.05
2428,978,11,4,65.78,0
2429,978,21,3,146.97,0
2430,979,19,1,249.49,0
2431,979,9,2,91.0,0.1
2432,979,20,3,112.54,0
2433,980,10,5,138.55,0.15
2434,980,23,3,163.2,0.05
2435,980,6,4,110.86,0.15
2436,981,28,2,120.31,0
2437,981,13,2,38.88,0.1
2438,981,9,3,91.0,0
2439,982,16,3,245.64,0.15
2440,982,20,2,112.54,0.1
2441,982,29,5,155.29,0
2442,982,6,5,110.86,0
2443,983,6,1,110.86,0.15
2444,983,16,1,245.64,0
2445,983,29,2,155.29,0
2446,983,13,2,38.88,0
2447,984,21,2,146.97,0
2448,985,24,3,257.36,0.15
2449,985,7,1,54.0,0.05
2450,986,9,5,91.0,0.1
2451,987,15,5,186.42,0.1
2452,988,8,4,314.61,0
2453,988,23,1,163.2,0.1
2454,989,29,2,155.29,0.1
2455,990,15,1,186.42,0
2456,990,4,1,255.55,0
2457,990,18,4,90.87,0
2458,990,29,4,155.29,0
2459,991,20,3,112.54,0.1
2460,991,16,1,245.64,0.1
2461,992,1,5,227.98,0
2462,992,9,4,91.0,0.15
2463,992,25,2,110.84,0
2464,992,14,5,162.75,0.05
2465,993,11,5,65.78,0.1
2466,993,9,3,91.0,0.15
2467,994,29,4,155.29,0
2468,994,17,2,182.53,0
2469,994,16,4,245.64,0.15
2470,995,7,1,54.0,0
2471,995,25,2,110.84,0
2472,996,4,5,255.55,0
2473,996,22,5,195.36,0.15
2474,996,10,2,138.55,0
2475,996,30,2,34.5,0
2476,997,11,4,65.78,0.15
2477,997,17,5,182.53,0.05
2478,998,12,3,204.04,0.15
2479,998,5,3,208.06,0.15
2480,998,10,3,138.55,0.05
2481,999,1,4,227.98,0
2482,999,25,2,110.84,0.05
2483,999,13,3,38.88,0
2484,999,2,2,192.11,0
2485,1000,14,3,162.75,0.1
2486,1000,26,5,266.19,0.15
2487,1000,13,2,38.88,0
2488,1001,6,4,110.86,0.15
2489,1001,11,5,65.78,0.05
2490,1002,8,4,314.61,0
2491,1002,9,1,91.0,0
2492,1002,20,3,112.54,0
2493,1002,19,5,249.49,0
2494,1003,11,4,65.78,0
2495,1004,18,4,90.87,0
2496,1004,3,3,84.51,0.1
2497,1005,23,1,163.2,0.15
2498,1005,1,3,227.98,0
2499,1005,5,4,208.06,0.15
2500,1006,15,3,186.42,0
2501,1006,12,3,204.04,0
2502,1007,14,1,162.75,0.1
2503,1007,13,1,38.88,0.1
2504,1007,26,3,266.19,0
2505,1007,16,5,245.64,0.05
2506,1008,10,1,138.55,0.15
2507,1008,19,1,249.49,0.1
2508,1008,11,1,65.78,0.1
2509,1008,21,1,146.97,0.1
2510,1009,25,4,110.84,0
2511,1009,3,4,84.51,0.05
2512,1010,6,5,110.86,0
2513,1011,1,4,227.98,0
2514,1011,20,1,112.54,0
2515,1011,27,3,168.64,0.05
2516,1012,18,2,90.87,0.1
2517,1012,15,3,186.42,0.15
2518,1012,21,5,146.97,0
2519,1013,1,5,227.98,0.1
2520,1014,3,3,84.51,0
2521,1014,11,2,65.78,0
2522,1014,28,3,120.31,0
2523,1015,1,4,227.98,0
2524,1015,5,4,208.06,0
2525,1015,29,4,155.29,0.15
2526,1016,13,1,38.88,0
2527,1016,7,2,54.0,0.1
2528,1016,25,5,110.84,0.15
2529,1016,19,5,249.49,0
2530,1017,24,2,257.36,0
2531,1017,11,1,65.78,0.1
2532,1017,14,3,162.75,0.05
2533,1018,26,1,266.19,0
2534,1018,14,3,162.75,0
2535,1018,13,1,38.88,0.05
2536,1018,28,3,120.31,0
2537,1019,29,3,155.29,0
2538,1019,16,2,245.64,0
2539,1019,1,2,227.98,0.1
2540,1019,9,1,91.0,0
2541,1020,2,5,192.11,0
2542,1021,27,5,168.64,0
2543,1021,6,2,110.86,0
2544,1021,14,1,162.75,0
2545,1021,30,1,34.5,0.05
2546,1022,20,1,112.54,0
2547,1022,11,1,65.78,0.05
2548,1022,1,1,227.98,0.15
2549,1023,25,2,110.84,0
2550,1023,20,1,112.54,0
2551,1023,24,3,257.36,0
2552,1023,17,1,182.53,0.05
2553,1024,5,1,208.06,0
2554,1024,28,4,120.31,0.05
2555,1024,20,3,112.54,0
2556,1024,26,3,266.19,0.15
2557,1025,16,4,245.64,0.15
2558,1026,26,2,266.19,0.15
2559,1026,5,1,208.06,0.15
2560,1027,8,2,314.61,0
2561,1028,25,3,110.84,0.05
2562,1028,29,3,155.29,0.15
2563,1028,5,2,208.06,0.1
2564,1029,6,2,110.86,0.15
2565,1029,1,1,227.98,0
2566,1030,16,5,245.64,0.05
2567,1030,28,4,120.31,0
2568,1030,12,4,204.04,0.1
2569,1030,7,3,54.0,0.1
2570,1031,11,3,65.78,0
2571,1031,29,4,155.29,0.1
2572,1031,6,4,110.86,0.15
2573,1032,14,5,162.75,0
2574,1032,21,1,146.97,0
2575,1032,1,4,227.98,0
2576,1033,14,5,162.75,0
2577,1033,18,4,90.87,0.1
2578,1033,3,2,84.51,0
2579,1033,28,2,120.31,0
2580,1034,19,5,249.49,0.1
2581,1034,28,1,120.31,0.1
2582,1035,12,1,204.04,0.15
2583,1035,6,2,110.86,0.15
2584,1036,28,4,120.31,0
2585,1036,7,4,54.0,0.1
2586,1036,9,4,91.0,0.05
2587,1036,2,4,192.11,0
2588,1037,7,5,54.0,0.1
2589,1037,30,1,34.5,0
2590,1037,24,4,257.36,0
2591,1038,21,4,146.97,0.1
2592,1038,14,2,162.75,0
2593,1039,29,1,155.29,0.15
2594,1039,13,5,38.88,0.15
2595,1040,25,1,110.84,0.1
2596,1040,11,3,65.78,0.1
2597,1040,1,1,227.98,0.15
2598,1041,27,5,168.64,0.05
2599,1041,4,2,255.55,0
2600,1041,18,3,90.87,0
2601,1042,14,4,162.75,0
2602,1042,19,2,249.49,0.1
2603,1042,6,1,110.86,0
2604,1042,29,5,155.29,0.1
2605,1043,14,3,162.75,0.15
2606,1043,2,3,192.11,0
2607,1043,21,5,146.97,0
2608,1043,4,4,255.55,0.15
2609,1044,23,4,163.2,0
2610,1045,22,4,195.36,0.1
2611,1045,9,5,91.0,0.1
2612,1045,4,4,255.55,0.1
2613,1045,25,5,110.84,0.15
2614,1046,19,1,249.49,0
2615,1047,27,1,168.64,0
2616,1047,13,4,38.88,0.05
2617,1047,23,5,163.2,0.1
2618,1047,24,1,257.36,0.05
2619,1048,1,3,227.98,0
2620,1048,21,3,146.97,0.05
2621,1049,12,4,204.04,0
2622,1049,8,3,314.61,0.05
2623,1049,9,3,91.0,0
2624,1050,25,4,110.84,0
2625,1050,12,3,204.04,0
2626,1050,27,5,168.64,0.1
2627,1050,6,2,110.86,0
2628,1051,11,2,65.78,0.05
2629,1051,20,2,112.54,0
2630,1051,16,4,245.64,0
2631,1051,21,3,146.97,0.05
2632,1052,4,2,255.55,0.1
2633,1053,25,4,110.84,0.1
2634,1053,18,1,90.87,0
2635,1053,6,1,110.86,0
2636,1054,5,5,208.06,0
2637,1054,23,4,163.2,0
2638,1054,11,4,65.78,0
2639,1055,11,2,65.78,0.05
2640,1056,22,1,195.36,0.05
2641,1056,9,2,91.0,0.15
2642,1057,5,3,208.06,0
2643,1057,1,1,227.98,0.1
2644,1058,14,5,162.75,0.1
2645,1058,6,4,110.86,0.15
2646,1059,26,3,266.19,0
2647,1059,9,2,91.0,0
2648,1059,14,5,162.75,0
2649,1060,4,5,255.55,0.15
2650,1060,30,4,34.5,0.1
2651,1061,23,2,163.2,0.05
2652,1061,21,3,146.97,0.1
2653,1061,18,1,90.87,0.05
2654,1062,3,4,84.51,0.1
2655,1062,6,1,110.86,0
2656,1062,1,4,227.98,0.15
2657,1062,18,2,90.87,0
2658,1063,29,5,155.29,0.05
2659,1063,24,4,257.36,0.15
2660,1063,1,2,227.98,0.05
2661,1064,11,5,65.78,0.05
2662,1064,8,2,314.61,0.1
2663,1064,19,5,249.49,0
2664,1065,19,1,249.49,0.1
